driver_id,epoch_id,is_fatigued,Attention,Meditation,BlinkStrength,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaMid,SignalQuality
6,14,1,15,78,73,646445,407774,5.773402947402033,1.6238355081890592,1.1717941173468525,2.4589499561168453,7818,6551,7
6,15,1,29,58,95,1014086,635380,51.2097081371428,14.597308828940328,10.406641993588972,2.416393451741468,12515,4268,9
6,16,1,29,85,104,867489,349262,5.294119814859356,5.294327916429456,1.5320586656647681,1.8676604756517132,8886,6025,5
6,17,1,35,100,52,771353,582517,26.32305033260643,11.117862315682695,7.4381425586561,1.7323438724587146,13284,3907,1
6,18,1,39,58,55,1076075,519715,17.473523872018557,3.475581392637949,2.628626221353961,2.5688501890673665,8161,1040,8
6,19,1,29,52,106,725501,375226,14.348341852913878,5.586288531393341,3.430261791543031,2.04085805679153,15592,5721,13
6,20,1,48,72,83,516985,464842,26.94747486335391,15.046046699514301,1.8173595525454076,2.3067220519744764,10064,2402,6
6,21,1,32,83,57,1011174,481743,8.90589951774873,4.765612026600335,11.719124583086986,2.7876962686727857,3963,7993,6
6,22,1,26,68,99,850441,558495,25.25154232879827,15.067602545356083,4.865077101346786,2.8700009498953234,5719,6127,9
6,23,1,13,54,86,736264,435503,18.6402497646948,10.80573788570519,8.019509989476836,2.938883536887115,4210,6450,8
6,24,1,27,68,124,671250,563144,20.17139725324899,10.864008111731387,11.477755681392441,9.483047557161383,4494,4434,11
6,25,1,26,78,75,902156,504877,6.716969689267369,3.253278957544672,2.905262432339177,3.7045361499792544,3433,4961,4
6,26,1,39,63,102,962727,545121,22.30629219124975,15.347404020165593,8.108075192906922,2.413299933214036,4569,1000,5
6,27,1,34,79,51,646657,411877,11.517765115350489,4.502331125716036,2.244083152027612,2.387932656641235,9972,5785,2
6,28,1,18,87,107,913068,475887,41.01058218991571,22.17942530224593,9.894494824118018,1.6168426007926449,13692,2716,6
6,29,1,31,73,98,850121,511023,15.03107347955374,6.047606535106537,11.376166573199884,7.270851239738792,3236,5631,5
6,30,1,36,69,112,634116,508164,31.815139497405685,14.85186462428095,5.751349482114548,2.441993426548215,5977,2807,13
6,31,1,45,82,102,800771,496044,53.14116989350854,19.738847127133628,11.447505160334648,3.9849912069860873,14015,6230,11
6,32,1,38,57,78,690669,709229,66.08096390520654,21.221671823400335,9.871460101508784,5.066086189252724,9210,5363,7
6,33,1,37,55,56,1048067,557429,201.2729639244629,77.04406682300656,12.773302454331118,6.956471679887561,1444,2370,8
6,34,1,30,66,67,670216,572745,76.29824640181425,154.6378171201014,40.315859996154714,22.10088359741337,10188,7702,13
6,35,1,33,62,44,1101774,524689,82.93746670318693,128.0394373557936,38.983119433438524,12.720798931269085,11810,4607,1
6,36,1,42,57,61,826282,553326,235.15113783503713,92.08078122476088,27.891049740477683,10.39846716337648,11571,3236,10
6,37,1,16,97,88,450897,519860,217.55031615089365,95.8165212058607,34.70602329486285,12.693792985174253,21229,7072,12
6,38,1,26,100,79,365376,681777,255.56167935885745,80.66429037395001,45.27693185813442,19.046307624707765,6234,3899,8
6,39,1,22,64,75,758278,493992,70.74454853475831,40.49641501218074,11.576466651398148,9.283869080796748,15500,4660,12
6,40,1,33,71,64,1066725,583134,122.98186759429433,60.01453919916396,14.415650468634013,9.89497999702351,9877,8061,7
6,41,1,42,67,44,1046123,708531,431.33367877145423,174.83342257656503,36.80414109281874,16.58785357925595,12341,5795,10
6,42,1,24,86,83,833262,565304,65.5377835836748,26.68935738023679,13.493790348637129,8.79843174445689,6742,6236,7
6,43,1,6,89,87,652586,471549,17.590246229095243,5.379141241566866,1.8440954542917887,2.403897014204773,6635,4775,14
6,44,1,25,43,60,716540,426597,3.629527962139197,1.5400722489940584,0.475900459783164,2.591342401204301,3745,3674,12
6,45,1,39,77,69,841469,450444,10.176441148142528,1.8235990216176878,0.3391533996092443,2.433006880980319,2659,4339,13
6,46,1,35,50,110,1017461,539170,4.4406792459259465,1.109915770429686,0.1574704599967529,2.5828262099036317,13355,1000,1
6,47,1,34,96,103,913839,678425,3.320471895843179,0.7925162345088146,0.16460178753719287,2.408954774490707,7318,6343,7
6,48,1,27,76,50,993656,560362,245.4889429361378,32.9383416268484,21.111050996499372,3.5383281081401066,22725,6183,7
6,49,1,17,57,78,928734,461344,150.38683469545347,57.88209438699501,11.771128045829412,20.23024106154401,7632,2026,7
6,50,1,35,66,109,987776,469507,5.706032845272223,2.9805629630038637,1.2099414799739665,2.487339964367419,13363,5757,10
6,51,1,21,65,75,347760,485055,5.753234847608108,3.4681644479035856,4.237433211016111,2.6816201056221303,10275,1000,2
6,52,1,51,77,74,621488,365937,12.565998563079754,7.473981996814787,1.9906909645007018,3.032090617287674,1000,9271,0
6,53,1,35,85,101,579037,454227,192.03662612404455,70.58743294624088,12.92694881878145,8.398974754168195,3270,3856,11
6,54,1,24,52,99,560028,449844,24.067276205076222,13.001707887797238,2.1392338524470227,3.118140935085727,2447,3970,9
6,55,1,23,97,98,801114,777811,59.848647570243294,23.975381318702656,12.45661410534146,6.817587922562071,17344,6490,8
6,56,1,29,94,74,510544,592687,128.27004011136663,27.7635891061536,7.42986843215336,6.689162796560606,16492,5933,10
6,57,1,27,56,93,611246,392691,15.565056790532209,2.581693821247056,0.25031731127573664,2.2213188281698812,19638,1939,9
6,58,1,41,71,109,780258,343079,5.700855428541398,1.3988618784337847,0.5533018466345434,2.683865372664496,1000,5093,6
6,59,1,31,95,79,479278,369398,20.706511223465036,12.644000449744343,4.468436494081938,2.8997028638609357,3153,5854,10
6,60,1,22,88,71,702766,641362,56.093165859436134,14.894924548909284,13.190849180735167,4.862025515522307,13023,3328,10
6,61,1,48,64,104,927768,365096,603.3849175518056,144.3398473144187,22.78532974537793,8.35043569657562,6162,6578,7
6,62,1,30,82,120,554916,660973,338.009548362981,114.48918589558446,26.499755980394117,9.142838962721884,13471,2452,7
6,63,1,37,100,122,959259,523973,105.56682334405707,57.93109536697682,18.128347524505827,12.003198190949172,7773,6201,8
6,64,1,23,71,72,638765,475402,22.206851029036926,9.838058960302368,5.5992978238083575,6.041684423034224,7261,2012,9
6,65,1,33,60,74,854329,385537,49.09904338071484,32.25134359269443,12.737907858104494,4.978715257311259,1000,4151,12
6,66,1,33,72,59,578759,626384,3.0806525502052815,1.2043203737916357,0.47234913565277686,2.361578447456509,7116,1741,2
6,67,1,11,73,82,890671,554621,5.7764386165103465,1.4068718461940066,0.39832775195098247,2.5391898431550173,11853,6602,10
6,68,1,50,62,58,739283,590010,15.679680228904406,3.6796361889778475,0.5703078534848134,2.63378166422187,5060,7500,13
6,69,1,42,76,69,893239,472748,9.115527736841056,2.2385826890193923,1.0075361251503627,2.492965854030734,10343,8412,0
6,70,1,26,51,94,690960,566664,17.729500492765258,6.929824111381748,1.7338421307131342,2.9173211137099395,4766,4173,12
6,71,1,18,60,87,911212,648161,8.54529050936691,2.6147925778663703,0.5717566801992459,2.5184687158131163,6127,3454,1
6,72,1,33,81,43,969379,559527,63.65500396505468,16.76623261827884,3.1197123955243646,3.4211626655577208,6475,7028,14
6,73,1,30,43,111,823945,394429,397.8846047756272,61.33314015602916,10.113231894600402,8.807764720132923,12323,5121,7
6,74,1,33,83,58,704091,551992,12.119293647088456,3.7208009528479082,1.9806983283877329,2.7826411702891156,14291,3721,12
6,75,1,31,39,60,753261,575479,4.400001694544974,0.7275384552599372,0.18096632985393332,2.2714210030345896,19190,3697,9
6,76,1,35,44,55,547147,667685,8.778565133982426,1.9278112286392854,0.4014600559242946,1.9587235911061687,13896,5058,1
6,77,1,44,62,66,840583,558498,2.9375210996558274,0.5256553500530032,0.16062526595847512,2.029770542793339,11818,7442,7
6,78,1,35,74,62,924592,610151,4.148598348471852,0.7626779834040807,0.24179632528837652,2.295776305134288,18874,2889,4
6,79,1,19,89,62,1113253,561629,56.50497912834121,13.561692706337407,6.66016574553719,3.683232864585667,11372,7635,0
6,80,1,43,70,30,1061662,364502,83.8762909919526,52.50814852853954,45.277197322793185,17.744171730662853,13071,4639,4
6,81,1,46,66,82,604535,582938,162.79737834756202,35.90481397162553,3.710047548254834,2.703427649482944,14782,7433,8
6,82,1,61,78,84,842421,511996,382.83478146773587,197.50081470805483,22.35075574600152,6.579254327439522,10868,4586,8
6,83,1,18,56,124,773402,699696,250.23781772739395,81.5897292453203,15.741516907878188,3.953803066514321,9659,6675,4
6,84,1,32,72,89,1043599,356072,72.32965451326815,21.997466498243423,9.123541562712145,8.57475405262917,9167,3339,2
6,85,1,9,52,70,658165,386785,314.15281680300683,120.68222226242753,24.436161466928212,17.690060338069944,7135,5846,11
6,86,1,35,71,55,975616,572539,218.2579215167786,47.147879253845986,28.327085445543805,10.887891798571536,7519,6303,8
6,87,1,24,68,78,602593,651160,7.237573625708664,2.6285542634443946,0.6205477884069653,2.607790808205884,15310,1280,8
6,88,1,49,57,88,778803,487973,43.29971838429146,12.863176289078252,2.1791255027880783,2.7911965020243548,4516,8273,1
6,89,1,22,72,69,623097,488501,26.001394842785807,11.496071868909517,3.4912786952583756,3.3775672787274367,10689,2094,7
6,90,1,13,72,81,406991,520714,53.78243805987786,40.511448524285015,2.529615815024944,3.0208423488252256,9881,7166,7
6,91,1,25,87,117,619116,451585,25.325027357937802,11.76254223656314,3.5499158114306684,3.9793378549812086,2874,4011,10
6,92,1,10,45,72,748497,598753,7.432861781781015,4.7104199045036745,0.9488934762427508,2.536268984409295,14190,6537,9
6,93,1,37,68,42,1085233,451738,16.240018177502723,6.853799437046086,2.841844294011366,3.2385976893837967,3318,5850,12
6,94,1,9,58,97,582529,570033,34.193161571501456,20.13654552561348,7.822526837220231,4.639407446248851,6273,4308,6
6,95,1,30,83,86,678854,367674,105.99954250990672,33.045810650717044,19.002870167984423,6.650991227489158,9572,3228,10
6,96,1,9,81,45,511930,671853,59.528568880585894,54.616210079442794,17.745165629632577,15.665732946216538,17449,4508,14
6,97,1,26,77,88,1031055,287963,85.18631744764197,28.808376199280488,3.342718117514916,5.5154936226030085,12603,4038,12
6,98,1,46,59,60,707907,393674,50.691421356381106,16.92409120512936,29.293420598251597,9.08346452502773,11554,5736,4
6,99,1,33,83,88,732326,725344,190.4092347445811,34.417381223664464,11.685107176438747,15.065072075315816,16758,5171,10
6,100,1,21,47,118,730453,510102,9.091660268861716,3.1151883994170566,0.4411481332570027,2.201455789366393,8678,3408,12
6,101,1,29,43,76,409885,434019,4.192682425230398,0.701446893645072,0.3151917514964789,2.4927011028750923,19991,2545,12
6,102,1,30,50,101,506678,372289,2.7579280140568354,0.605838943637216,0.08456562408234412,2.3288290583523166,12517,4173,5
6,103,1,34,69,55,609643,456393,2.3124726100726587,2.0775929835996987,0.1471455519194728,2.2970363572228374,10667,4837,13
6,104,1,16,80,49,923203,528976,3.0009016121136662,1.9189936570391333,0.3026914456978427,2.3821851490674146,1016,3493,6
6,105,1,35,25,120,300151,548669,6.2975140710320545,2.491835948866586,0.5100474034449571,2.3469929612345855,14879,5759,3
6,106,1,2,89,86,908261,532226,36.577030682185175,13.035447232726634,2.567651253555208,3.1016403230741614,12687,4557,2
6,107,1,23,71,92,868619,321375,395.63983352292814,46.15252966981917,25.783067667025804,11.353663153240623,8887,6966,11
6,108,1,25,46,103,437022,513893,371.6701679827033,116.0584502708612,20.6249699210719,16.021385013047563,7475,5748,7
6,109,1,36,71,69,736605,533898,197.7668309907753,76.51380407992575,9.56741371465357,5.229153223538243,20067,6193,12
6,110,1,30,86,96,1032772,534863,7.325386467595721,2.165695025348026,0.28729861061193995,2.361981592234656,6015,3856,10
6,111,1,15,78,93,585895,502946,10.370279133347788,1.3912508372704455,0.15813914933859702,2.427231958328167,11744,7566,11
6,112,1,20,86,54,689604,377102,4.939739054238154,1.9268562819038368,0.4560906638566255,2.305866863618207,10173,5512,13
6,113,1,31,49,110,1352211,407846,51.492809875053844,14.204588057976043,9.562554245770313,3.4737893016539942,13442,7634,14
6,114,1,29,63,106,865179,621309,33.189273342443066,15.995055823742092,1.2207084549377716,3.098387643014749,1000,6750,0
6,115,1,24,56,54,748401,422430,134.7819019428002,69.96834645359577,16.24776409070009,12.479281897666546,13362,4590,13
6,116,1,25,95,84,704588,427797,42.78088080440761,13.688031764878398,14.377407847948843,4.302270197130351,17999,3788,5
6,117,1,36,79,75,874611,470374,5.743849936661991,1.1774667392893539,0.3559823631653268,2.223822568025134,1000,5204,14
6,118,1,24,100,108,936981,378336,2.82115512925439,1.338436387303206,0.17634317747437342,2.214046419847796,5258,4427,2
6,119,1,29,62,51,368847,563380,5.463198553612221,2.158648963784381,0.30832147901717494,2.227172094618638,12826,3591,4
6,120,1,51,59,152,353212,373154,12.14006327107027,1.712399023592851,0.35618431043128923,2.474217330058272,9330,2882,4
6,121,1,15,67,76,600390,608400,9.022159606471435,2.2509707359541036,0.5407035083673906,2.335736991699505,13398,8849,5
6,122,1,11,90,94,769231,365520,63.844094676468586,35.209770667688765,4.811425412198662,6.105552572117502,13721,2291,14
6,123,1,37,64,107,815113,472041,239.66223393874512,92.5591320629119,68.6633555341738,16.40483647833114,11125,1150,2
6,124,1,23,71,76,459308,534377,214.6221702684459,53.912424423955095,3.8705602330673314,7.966512730570617,18814,5771,2
6,125,1,26,71,77,759043,579056,10.921828503346397,2.0824574665302316,0.43553001684778087,2.4343121359351865,13762,3555,13
6,126,1,22,70,69,785632,477499,2.726482380549906,0.8104042618739637,0.08960654185649305,2.120672126596721,3371,4404,8
6,127,1,27,60,62,630030,429726,3.058439091427355,1.2673018906289353,0.26287872476375934,2.0803504898434153,13503,2259,13
6,128,1,45,67,85,693101,641904,12.204701352451822,5.41045403591457,2.457421393313911,2.870069671969686,9836,5814,11
6,129,1,38,67,77,654699,518146,34.580299069024164,20.194594584433478,13.674703263926064,6.222746312393542,12737,5566,4
6,130,1,38,69,69,892860,482934,41.72646357386693,21.59868068261538,16.603747286580013,6.720891239047326,15840,6901,14
6,131,1,15,84,70,801373,318135,50.81025942820189,16.209098014969964,6.291042404798561,4.9431860012184785,18077,6103,5
6,132,1,18,96,91,571543,519157,9.057210579071748,2.196389333524916,0.33024191448327084,2.5112262240334657,10421,4420,3
6,133,1,1,57,64,991009,499501,2.7868310017709046,0.8746838708509247,0.14879878349862785,2.3940811563553526,14191,1776,6
6,134,1,21,64,75,526541,364411,4.190522428698669,1.5465524755858304,0.3240178860235777,2.1248571681291946,4598,3405,0
6,135,1,39,57,97,457418,421887,43.507333106383314,31.936855387597955,0.8159846989200014,2.2945443089837836,7681,3300,4
6,136,1,35,72,84,750969,509335,14.336441609373663,5.054718932030424,0.7817254798181626,2.0864848708967925,7186,2794,5
6,137,1,27,61,59,749956,546739,18.613851928700328,13.96690231291374,10.652063063509816,2.6085604509976235,15170,7589,6
6,138,1,29,73,79,814557,398160,10.221030769837483,2.3865521304152546,0.6294041525820525,2.289113672601363,18636,7781,10
6,139,1,23,86,88,563735,399116,3.8042398563902324,1.1141254492916308,0.20938099723599385,2.140792691730058,25946,3974,4
6,140,1,32,32,99,978616,511565,2.7266685968713817,0.6210249427091701,0.2856608713497374,2.369365385712662,14306,6618,7
6,141,1,37,77,64,1142947,415878,5.080577536502244,0.7443657243765585,0.15593377613535947,2.1973138584103213,15620,5518,4
6,142,1,13,63,68,795670,479931,6.477066334841424,2.0060538331169813,0.6340657898873852,2.25455379381307,1347,3832,1
6,143,1,32,76,66,863202,677531,79.17964278840768,32.408100551528605,11.502162171137407,12.361889744650972,1059,5190,5
6,144,1,39,56,67,376971,495734,118.96926698694526,49.71965656108888,14.49616269738809,29.260437380473405,5655,1073,5
6,145,1,25,87,88,713022,602274,490.57241099680743,132.7176592579927,25.609165259930595,11.907276773344238,3728,1855,9
6,146,1,37,83,91,660800,375449,142.55563415678893,109.92818547941444,20.868056632552285,7.668538807745133,12558,5845,0
6,147,1,58,78,101,628379,423215,760.9634322038604,209.4379343496714,19.476451861995645,8.379620791739352,18679,6884,9
6,148,1,28,81,78,668499,421094,204.04050925505098,89.5867533719663,29.529741602395056,10.086413146090132,10059,6810,2
6,149,1,33,58,51,688456,389606,88.24430527945952,72.4009031971079,56.002790661615606,11.494977915982194,6721,2893,8
6,150,1,22,60,93,509013,323158,186.260627591468,78.40382668437672,24.717143175513037,8.877846003768898,11526,6763,3
6,151,1,31,81,83,702546,519306,94.0127592036857,71.84944107525409,15.013585704101914,7.715098193034292,6404,6324,13
6,152,1,34,58,81,591663,538688,870.3933648577415,126.80555076254812,17.005994732852795,6.621200635695118,7284,5916,7
6,153,1,31,91,54,957666,405432,384.7378100742021,76.2305098492124,18.29631933851559,7.71403109046027,9025,4718,11
6,154,1,19,65,76,866065,425483,2644.630782138278,523.9074707008407,14.945826552077959,10.271518775108083,11940,3952,13
6,155,1,32,77,56,866340,507796,38.28050523173861,12.366894215952431,5.311929081245092,4.851606532484031,1666,6468,12
6,156,1,44,100,89,995357,502080,181.08031718969133,53.66524276643321,15.221109875111003,7.185577074926345,1000,6594,4
6,157,1,34,59,71,634744,603308,193.8286314613924,97.2299017387649,36.24380553585177,11.7935459681037,5702,4583,11
6,158,1,39,71,69,853957,613370,97.72104691683596,43.91158200191219,5.10832260858666,3.6523034530613763,12611,5856,2
6,159,1,27,85,49,1014043,433168,2.387376985204411,1.760303878305702,0.27670767227797916,2.388336961734271,3674,5927,1
6,160,1,37,84,100,620767,493235,4.45817586923515,1.2755681493522664,0.17412019189370093,2.093086523327556,19171,4793,12
6,161,1,32,65,74,394165,399917,15.412087204706564,5.271303301005597,0.8436570242900707,2.639056456577421,14260,3612,5
6,162,1,20,62,81,661861,650224,3.0168040839470818,1.1149849895362454,0.1721351762555151,2.586082932363946,13346,5140,0
6,163,1,33,66,65,991304,526630,4.535984801330838,1.6246301597199517,0.2849424761084833,2.4857845206150513,14276,6731,11
6,164,1,20,91,46,609386,599376,3.4213577775386166,0.7044991450595192,0.1125836487478099,2.5167225274027585,12132,3266,7
6,165,1,23,65,69,706980,463673,11.269233467299264,3.107573406184624,1.1654600236005195,2.7031174511816634,12534,7316,9
6,166,1,31,71,72,644060,602075,24.347611067457727,10.361233880371213,3.0061401060957356,3.6725459642779477,16209,3528,4
6,167,1,32,63,85,761929,574435,53.38766263604946,27.19805722167574,6.824640399722057,5.611421532519007,15000,8635,2
6,168,1,18,80,72,590299,627890,31.327328857924723,20.812786884935058,4.608206147550785,5.654762523479379,11502,6598,14
6,169,1,40,72,65,503375,365618,111.4614207582076,18.951933048389474,11.16644714247591,11.373255159020854,19617,4117,1
6,170,1,35,54,49,711830,507479,26.726080419821507,10.599851003892642,3.9958122457122682,4.443029843952546,10387,2292,10
6,171,1,22,55,80,745918,609754,85.96956754060095,22.89847489399043,24.728990544142043,12.354267021949989,7724,3900,8
6,172,1,14,40,64,1023296,406433,120.13574627752303,35.72070050991446,15.217974138864003,8.475756999164131,2584,4389,10
6,173,1,28,57,106,813252,552187,61.643542599777376,17.944437644367547,12.028144509991396,26.955655854592916,6387,4339,13
6,174,1,25,81,83,565656,557133,163.89678322870503,39.656017964661395,11.10609951481598,22.265892254689845,16011,3655,11
6,175,1,31,89,91,653663,570104,94.85538014921758,71.30765308400356,19.099102505397155,11.974223621759053,9829,5067,3
6,176,1,26,80,75,942698,533373,93.74524225449402,49.630630045990515,10.854826362255848,12.090899684495405,12396,4819,14
6,177,1,9,78,84,715236,561760,84.93280745634176,18.99962707905519,15.204828208940587,23.18489914271476,10404,3423,12
6,178,1,26,68,62,581378,543274,264.2416317952229,69.64417505362172,9.645975313018004,15.149434608745967,3985,7114,5
6,179,1,26,81,56,816465,618491,51.62446631310023,26.232777535816695,10.307426423694855,5.536154139836408,8559,7245,9
6,180,1,36,74,80,642022,428230,46.412398163797,15.668838532464665,14.731583482687132,11.317431875275854,5829,5029,12
6,181,1,23,97,91,895628,534041,13.27972600635705,4.280553906087087,2.9800523887312553,4.11308135849716,7824,6893,5
6,182,1,46,68,41,872593,621879,35.988081651436914,6.639141816899295,3.620447428198034,3.6023144585807945,5561,6282,0
6,183,1,10,90,70,570523,421627,35.631550064901006,13.68581022897144,3.3477064072622937,2.8949910666596934,12409,3796,13
6,184,1,43,83,116,1156993,430888,17.615474881021008,7.276740228377144,2.793364473027658,2.590741945118763,14062,5867,12
6,185,1,27,81,89,775410,552436,24.132158912282343,11.800104051585778,2.3625378385681692,3.4437735831422347,10175,3238,14
6,186,1,38,39,110,267244,638209,13.037671227932494,2.6734350035602534,0.3615065165689462,2.6385230980282266,1000,3121,10
6,187,1,30,83,67,876110,486574,317.1369072812572,99.41700060736382,29.329080822521675,8.393950578400974,3236,6218,9
6,188,1,41,68,70,280345,509553,30.313415357457135,20.03225827081909,16.31276871802578,8.489439831819665,13229,6026,3
6,189,1,26,63,99,1007966,536385,28.051035405164903,15.741242793031695,8.008567747604502,5.624236588920977,6222,5900,11
6,190,1,19,47,92,811412,451322,83.12711235039916,24.146650130071844,12.803621770499978,35.62556666407319,6227,5283,4
6,191,1,44,69,78,770763,719373,54.53383495790002,23.57706794669393,8.59047413876093,40.84580552239443,10344,1573,1
6,192,1,28,70,54,783070,407537,72.66318427012897,45.04548689500275,11.067004027202184,5.078487595682163,6065,2003,5
6,193,1,32,50,103,900348,509004,40.76551247660912,10.030224648260377,8.95349195590931,6.149932913016105,1000,5749,14
6,194,1,42,47,130,686968,510611,31.039240389801606,14.831954762549131,7.114064696996285,5.273665934868404,5378,6470,11
6,195,1,19,77,48,781021,281162,33.885689441693025,19.112104119395667,2.4398893027524156,3.1686471968129513,7981,3577,11
6,196,1,35,83,108,806674,415768,32.75117329225631,7.663023998842395,3.230939499816817,2.8437187411472657,7225,8392,0
6,197,1,24,72,70,206808,364781,28.092336165003964,12.541327806206654,7.918995733969999,5.098954790466614,13505,3720,3
6,198,1,28,87,73,901860,572027,94.58395663059385,20.457298076905225,24.002455713612214,14.266504238537447,10443,7372,5
6,199,1,30,68,85,935620,330679,97.9168331103382,19.836770641382657,15.099036632252217,33.61506921733752,10089,1680,10
6,200,1,14,69,55,873486,594187,78.43059430022312,18.504416828726878,10.863905893169132,36.173160833686495,15784,3331,12
6,201,1,22,56,79,859343,382023,104.81279869148761,26.932470259378185,18.28244217831783,38.64657973759377,2199,5694,7
6,202,1,43,46,47,1102290,596151,39.51298241854031,23.70284676901185,10.650289923387128,44.1151769128572,17823,4366,5
6,203,1,38,97,89,774189,360354,68.29227404375321,30.434553421894872,12.839611257985444,31.37932533325318,18257,6652,9
6,204,1,29,86,124,781073,542403,72.60985668927597,16.43091412980051,11.682244672298133,40.38868857683514,9421,5526,6
6,205,1,32,49,67,652570,593513,91.39365715907051,33.06587555045535,14.622641249279988,34.24306817904733,8035,7885,2
6,206,1,27,72,76,400252,557311,152.95596436708993,34.93747475839031,7.264967095881264,36.716845147561294,16713,4001,0
6,207,1,43,68,77,874587,377888,62.964626300012604,14.553525461902993,8.147746971707326,45.30472601736196,8680,2812,8
6,208,1,27,65,99,674162,612977,44.406712430498644,24.702444707312143,11.7727952716485,38.23721814771602,11766,4549,8
6,209,1,32,63,88,398069,554578,92.42829042729902,27.99080737810022,7.907754634709446,24.95916638890633,11390,4182,13
6,210,1,41,75,98,767962,264214,75.24795001914671,18.13127404963823,10.564797819515825,13.25859310899185,12445,3658,2
6,211,1,22,82,69,762371,511069,19.69932249101668,9.348970008212316,6.398083664496118,5.415923133995188,4500,3263,1
6,212,1,45,76,88,736966,783371,30.664083255176546,10.277600462434302,3.0536290910207917,3.181191176555426,12198,2134,9
6,213,1,14,68,12,810133,611648,11.611642487370947,2.0472323157770007,1.298151170420909,2.9666388948225935,5589,7585,2
6,214,1,46,67,93,470806,450098,8.987175818870908,4.744820950543635,0.8669497460878774,2.783095340793018,7005,2030,14
6,215,1,26,84,55,981429,554403,31.238404529525386,15.387782948038991,6.987624871120643,3.7142299651199324,14642,4832,5
6,216,1,27,76,73,869706,460716,9.519931106325448,5.066075180814367,2.291540290972911,3.1115495789425855,7483,5258,0
6,217,1,11,71,94,1031554,601457,26.86738414986476,13.81127016618757,6.546374300955498,4.779800419763067,6810,5717,9
6,218,1,25,69,49,672079,418579,113.9101600730231,50.70621123175064,13.864180137863887,13.558180121624016,11018,4907,2
6,219,1,19,75,101,869037,620857,103.77305820737736,38.06564101981249,10.724055339188387,27.937439844951104,16732,2126,3
6,220,1,23,62,77,409269,592040,118.21047476323986,91.5366595223626,50.889219665483914,26.347147642475697,22024,3415,5
6,221,1,28,82,109,616316,564261,76.39141499422517,36.189849360498854,12.711872920085948,21.458853277849116,15711,4891,9
6,222,1,39,53,61,508570,707082,103.4713532873842,35.6828883108326,10.33393614557737,32.953011129149374,15645,4985,14
6,223,1,32,63,43,834975,600584,110.15429098322305,90.56228541623794,15.342304919773051,34.31174570682867,9880,2603,12
6,224,1,33,79,79,562112,602158,243.58883056310168,71.71539744729687,17.95977393827213,34.467095007860294,22797,6255,8
6,225,1,19,53,91,695528,612640,84.68999489100503,27.898662430794154,17.746208899293467,47.737827537742405,10993,3195,13
6,226,1,21,46,93,782208,571375,63.04721015675218,19.742480913093218,7.416354468060301,39.337494365674864,9821,8345,3
6,227,1,47,70,57,701510,546419,123.76952540103437,28.151460142170386,15.181502214864148,34.40104026511929,11913,1146,7
6,228,1,22,44,47,519768,432273,164.6910035028654,46.52432655724501,12.927448204869712,29.056264130670254,11322,6066,7
6,229,1,46,50,73,1112221,433646,171.50167884284895,68.20964640886847,17.468511436537227,15.478156580823981,3431,5281,14
6,230,1,27,81,90,806078,543205,27.841023696458777,17.198362731372686,9.837784395470283,6.569653903197465,6514,4646,6
6,231,1,30,66,89,1114020,560920,7.633962157915867,2.3440875506640517,0.6596112278364968,2.665576344848505,11902,6235,8
6,232,1,40,89,111,576639,501782,3.3920186654377016,1.0821167470119848,0.2297758796602957,2.436855003448189,6053,3545,3
6,233,1,42,51,72,707860,451842,3.5274474599058787,0.8453599541585632,0.2713113194752259,2.374741343010056,13238,4356,1
6,234,1,28,68,43,800416,486389,4.594452914892659,0.8821510020390393,0.3604871344301077,2.2271022161710925,10180,2816,14
6,235,1,26,75,103,1089498,494716,1.7276823738870055,0.9447479515569721,0.08274070541330002,2.5935080352126314,14683,7670,6
6,236,1,29,52,83,1112606,527505,5.015168368248404,0.893864360061154,0.1947872786455201,2.4506369443725293,9381,3915,3
6,237,1,33,85,85,696186,477784,11.39420980349667,3.3502497597178804,0.9967354030670856,2.4607737916351575,12408,3846,4
6,238,1,38,77,95,637088,616570,13.056024267260002,5.400716468906283,2.456977286497055,3.7488340789413352,1000,7614,14
6,239,1,30,45,105,781927,488930,27.769937078534134,18.294685401799498,10.74450173076032,13.742006390497393,1953,1583,1
6,240,1,36,69,79,1023080,435668,62.23253050263894,29.088755344933343,32.89526800477993,17.44267615131251,5983,8307,8
6,241,1,46,75,103,810174,491920,41.08436715792073,16.268126294296277,16.324399045903988,44.73958367775171,11554,4790,9
6,242,1,33,61,91,846659,389861,77.79890361002899,21.806831097618115,8.787265248805596,47.30876002074562,6093,7027,0
6,243,1,33,47,66,1021225,701332,112.14387648151657,23.397053995267402,10.947864586179033,38.07563071699509,13639,6036,3
6,244,1,14,74,75,988963,565551,102.56308666405758,22.392957156123227,13.61540648061309,36.044921252740146,11933,1099,13
6,245,1,3,100,92,996695,498737,69.1724959451532,15.756675494299868,10.09064127070499,38.984592890378764,7706,6337,4
6,246,1,33,64,65,924408,641645,54.854447757531595,23.74475499375709,21.119146352717344,37.11088804097386,11119,2859,10
6,247,1,29,93,97,1070419,479495,69.21380918767743,18.70923624618805,8.239386578894054,29.917800053643532,7779,4510,3
6,248,1,24,58,83,556990,496653,63.254695755319545,40.6291388220942,12.213238364895126,42.05127203258209,11575,8393,5
